Timestamp,Density,Temperature,Pressure,Humidity
2023-07-22T17:25:00.000Z,100,128,240,385
2023-07-22T17:30:00.000Z,45,104,300,373
2023-07-22T17:35:00.000Z,70,113,222,320
2023-07-22T17:40:00.000Z,43,145,220,386
2023-07-22T17:45:00.000Z,14,188,203,357
2023-07-22T17:50:00.000Z,58,187,237,349
2023-07-22T17:55:00.000Z,20,115,203,392
2023-07-22T18:00:00.000Z,95,112,269,354
2023-07-22T18:05:00.000Z,5,188,233,371
2023-07-22T18:10:00.000Z,29,155,256,366
2023-07-22T18:15:00.000Z,70,102,268,316
2023-07-22T18:20:00.000Z,3,120,233,320
2023-07-22T18:25:00.000Z,100,131,204,383
2023-07-22T18:30:00.000Z,71,146,250,365
2023-07-22T18:35:00.000Z,11,196,233,315
2023-07-22T18:40:00.000Z,48,141,239,312
2023-07-22T18:45:00.000Z,19,116,254,312
2023-07-22T18:50:00.000Z,0,164,276,308
2023-07-22T18:55:00.000Z,76,119,228,347
2023-07-22T19:00:00.000Z,89,153,258,380
2023-07-22T19:05:00.000Z,15,193,220,351
2023-07-22T19:10:00.000Z,54,172,292,358
2023-07-22T19:15:00.000Z,23,115,218,394
2023-07-22T19:20:00.000Z,3,183,249,337
2023-07-22T19:25:00.000Z,80,132,225,343
2023-07-22T19:30:00.000Z,73,165,214,358
2023-07-22T19:35:00.000Z,49,189,246,387
2023-07-22T19:40:00.000Z,81,138,246,392
2023-07-22T19:45:00.000Z,5,122,226,323
2023-07-22T19:50:00.000Z,92,121,237,320
2023-07-22T19:55:00.000Z,39,188,245,380
2023-07-22T20:00:00.000Z,28,155,252,383
2023-07-22T20:05:00.000Z,30,117,211,330
2023-07-22T20:10:00.000Z,100,110,252,387
2023-07-22T20:15:00.000Z,100,132,210,314
2023-07-22T20:20:00.000Z,31,186,257,382
2023-07-22T20:25:00.000Z,21,171,221,376
2023-07-22T20:30:00.000Z,25,190,292,366
2023-07-22T20:35:00.000Z,5,149,212,382
2023-07-22T20:40:00.000Z,88,114,242,359
2023-07-22T20:45:00.000Z,20,147,269,393
2023-07-22T20:50:00.000Z,91,139,207,331
2023-07-22T20:55:00.000Z,21,157,224,347
2023-07-22T21:00:00.000Z,18,196,205,396
2023-07-22T21:05:00.000Z,3,145,234,317
2023-07-22T21:10:00.000Z,84,125,243,301
2023-07-22T21:15:00.000Z,39,113,293,380
2023-07-22T21:20:00.000Z,77,116,249,305
2023-07-22T21:25:00.000Z,11,115,245,368
2023-07-22T21:30:00.000Z,35,157,259,350
2023-07-22T21:35:00.000Z,80,115,244,366
2023-07-22T21:40:00.000Z,99,127,259,346
2023-07-22T21:45:00.000Z,29,140,257,392
2023-07-22T21:50:00.000Z,79,172,209,356
2023-07-22T21:55:00.000Z,74,174,261,354
2023-07-22T22:00:00.000Z,69,163,205,307
2023-07-22T22:05:00.000Z,71,199,299,308
2023-07-22T22:10:00.000Z,40,165,243,324
2023-07-22T22:15:00.000Z,62,162,275,312
2023-07-22T22:20:00.000Z,81,183,227,310
2023-07-22T22:25:00.000Z,10,181,269,327
2023-07-22T22:30:00.000Z,75,139,224,310
2023-07-22T22:35:00.000Z,14,162,288,318
2023-07-22T22:40:00.000Z,70,192,276,395
2023-07-22T22:45:00.000Z,12,199,241,325
2023-07-22T22:50:00.000Z,46,108,249,375
2023-07-22T22:55:00.000Z,92,159,256,312
2023-07-22T23:00:00.000Z,57,135,203,377
2023-07-22T23:05:00.000Z,78,132,231,307
2023-07-22T23:10:00.000Z,4,183,261,351
2023-07-22T23:15:00.000Z,74,113,288,368
2023-07-22T23:20:00.000Z,90,192,277,336
2023-07-22T23:25:00.000Z,38,199,290,377
2023-07-22T23:30:00.000Z,20,118,221,315
2023-07-22T23:35:00.000Z,58,123,214,317
2023-07-22T23:40:00.000Z,2,151,258,395
2023-07-22T23:45:00.000Z,23,117,245,336
2023-07-22T23:50:00.000Z,19,183,214,375
2023-07-22T23:55:00.000Z,86,168,284,324
2023-07-23T00:00:00.000Z,9,118,272,381
2023-07-23T00:05:00.000Z,44,174,214,330
2023-07-23T00:10:00.000Z,47,119,289,362
2023-07-23T00:15:00.000Z,90,119,300,387
2023-07-23T00:20:00.000Z,72,117,202,393
2023-07-23T00:25:00.000Z,25,165,241,314
2023-07-23T00:30:00.000Z,39,102,251,312
2023-07-23T00:35:00.000Z,46,183,281,395
2023-07-23T00:40:00.000Z,41,141,209,378
2023-07-23T00:45:00.000Z,94,185,294,396
2023-07-23T00:50:00.000Z,76,199,209,335
2023-07-23T00:55:00.000Z,31,158,294,362
2023-07-23T01:00:00.000Z,86,156,247,343
2023-07-23T01:05:00.000Z,27,104,271,378
2023-07-23T01:10:00.000Z,92,169,291,392
2023-07-23T01:15:00.000Z,54,188,205,397
2023-07-23T01:20:00.000Z,37,188,260,356
2023-07-23T01:25:00.000Z,29,188,264,380
2023-07-23T01:30:00.000Z,27,153,220,385
2023-07-23T01:35:00.000Z,13,163,211,307
2023-07-23T01:40:00.000Z,3,172,250,307
2023-07-23T01:45:00.000Z,80,184,228,390
2023-07-23T01:50:00.000Z,47,170,287,329
2023-07-23T01:55:00.000Z,51,173,272,388
2023-07-23T02:00:00.000Z,84,153,268,355
2023-07-23T02:05:00.000Z,48,154,284,375
2023-07-23T02:10:00.000Z,90,148,260,400
2023-07-23T02:15:00.000Z,88,138,252,332
2023-07-23T02:20:00.000Z,38,123,200,391
2023-07-23T02:25:00.000Z,14,123,278,350
2023-07-23T02:30:00.000Z,76,178,287,324
2023-07-23T02:35:00.000Z,21,101,224,339
2023-07-23T02:40:00.000Z,15,196,286,390
2023-07-23T02:45:00.000Z,9,158,221,381
2023-07-23T02:50:00.000Z,53,135,292,313
2023-07-23T02:55:00.000Z,55,185,230,312
2023-07-23T03:00:00.000Z,92,182,247,302
2023-07-23T03:05:00.000Z,46,145,268,322
2023-07-23T03:10:00.000Z,31,135,275,348
2023-07-23T03:15:00.000Z,35,121,222,316
2023-07-23T03:20:00.000Z,100,145,265,351
2023-07-23T03:25:00.000Z,66,140,206,396
2023-07-23T03:30:00.000Z,30,148,295,329
2023-07-23T03:35:00.000Z,79,168,295,311
2023-07-23T03:40:00.000Z,92,160,296,321
2023-07-23T03:45:00.000Z,8,140,213,336
2023-07-23T03:50:00.000Z,72,128,216,350
2023-07-23T03:55:00.000Z,47,105,223,336
2023-07-23T04:00:00.000Z,59,148,278,303
2023-07-23T04:05:00.000Z,21,128,225,324
2023-07-23T04:10:00.000Z,0,160,251,344
2023-07-23T04:15:00.000Z,47,124,298,308
2023-07-23T04:20:00.000Z,40,177,298,358
2023-07-23T04:25:00.000Z,20,133,263,349
2023-07-23T04:30:00.000Z,68,113,225,382
2023-07-23T04:35:00.000Z,25,180,255,396
2023-07-23T04:40:00.000Z,12,102,249,378
2023-07-23T04:45:00.000Z,19,158,206,302
2023-07-23T04:50:00.000Z,96,152,204,387
2023-07-23T04:55:00.000Z,58,162,230,334
2023-07-23T05:00:00.000Z,64,113,271,333
2023-07-23T05:05:00.000Z,16,187,263,324
2023-07-23T05:10:00.000Z,76,119,295,348
2023-07-23T05:15:00.000Z,82,118,211,388
2023-07-23T05:20:00.000Z,76,106,270,400
2023-07-23T05:25:00.000Z,88,103,244,334
2023-07-23T05:30:00.000Z,74,166,297,301
2023-07-23T05:35:00.000Z,3,107,246,342
2023-07-23T05:40:00.000Z,58,131,220,323
2023-07-23T05:45:00.000Z,75,188,240,325
2023-07-23T05:50:00.000Z,32,190,271,387
2023-07-23T05:55:00.000Z,24,148,216,340
2023-07-23T06:00:00.000Z,14,137,258,362
2023-07-23T06:05:00.000Z,72,189,264,333
2023-07-23T06:10:00.000Z,59,190,277,382
2023-07-23T06:15:00.000Z,29,152,266,395
2023-07-23T06:20:00.000Z,23,174,237,370
2023-07-23T06:25:00.000Z,18,175,245,338
2023-07-23T06:30:00.000Z,28,146,263,346
2023-07-23T06:35:00.000Z,98,112,245,361
2023-07-23T06:40:00.000Z,35,103,204,302
2023-07-23T06:45:00.000Z,66,126,266,329
2023-07-23T06:50:00.000Z,79,157,277,373
2023-07-23T06:55:00.000Z,67,113,253,379
2023-07-23T07:00:00.000Z,19,135,261,302
2023-07-23T07:05:00.000Z,14,191,268,338
2023-07-23T07:10:00.000Z,83,131,300,366
2023-07-23T07:15:00.000Z,25,151,296,384
2023-07-23T07:20:00.000Z,0,118,297,334
2023-07-23T07:25:00.000Z,67,136,201,388
2023-07-23T07:30:00.000Z,95,172,267,304
2023-07-23T07:35:00.000Z,34,159,223,375
2023-07-23T07:40:00.000Z,56,168,272,366
2023-07-23T07:45:00.000Z,54,194,276,358
2023-07-23T07:50:00.000Z,97,122,280,302
2023-07-23T07:55:00.000Z,47,171,216,400
2023-07-23T08:00:00.000Z,48,198,291,335
2023-07-23T08:05:00.000Z,65,172,299,369
2023-07-23T08:10:00.000Z,57,172,270,379
2023-07-23T08:15:00.000Z,40,166,234,393
2023-07-23T08:20:00.000Z,44,164,247,309
2023-07-23T08:25:00.000Z,2,186,252,361
2023-07-23T08:30:00.000Z,90,139,272,314
2023-07-23T08:35:00.000Z,86,142,299,381
2023-07-23T08:40:00.000Z,81,187,238,363
2023-07-23T08:45:00.000Z,87,142,230,398
2023-07-23T08:50:00.000Z,72,154,272,348
2023-07-23T08:55:00.000Z,15,118,283,335
2023-07-23T09:00:00.000Z,99,144,286,325
2023-07-23T09:05:00.000Z,57,105,237,371
2023-07-23T09:10:00.000Z,42,128,225,301
2023-07-23T09:15:00.000Z,15,141,258,365
2023-07-23T09:20:00.000Z,51,145,214,307
2023-07-23T09:25:00.000Z,80,136,249,314
2023-07-23T09:30:00.000Z,23,138,235,361
2023-07-23T09:35:00.000Z,51,122,290,323
2023-07-23T09:40:00.000Z,43,115,216,399
2023-07-23T09:45:00.000Z,70,112,236,336
2023-07-23T09:50:00.000Z,48,146,230,318
2023-07-23T09:55:00.000Z,57,181,207,306
2023-07-23T10:00:00.000Z,21,120,215,330
2023-07-23T10:05:00.000Z,90,129,300,300
2023-07-23T10:10:00.000Z,81,186,282,339
2023-07-23T10:15:00.000Z,57,155,236,387
2023-07-23T10:20:00.000Z,27,190,229,397
2023-07-23T10:25:00.000Z,4,142,240,327
2023-07-23T10:30:00.000Z,91,177,213,374
2023-07-23T10:35:00.000Z,33,193,232,389
2023-07-23T10:40:00.000Z,95,107,276,357
2023-07-23T10:45:00.000Z,42,175,206,398
2023-07-23T10:50:00.000Z,85,157,293,375
2023-07-23T10:55:00.000Z,2,170,268,329
2023-07-23T11:00:00.000Z,35,136,249,351
2023-07-23T11:05:00.000Z,81,143,219,324
2023-07-23T11:10:00.000Z,23,125,245,374
2023-07-23T11:15:00.000Z,19,198,259,306
2023-07-23T11:20:00.000Z,12,162,254,392
2023-07-23T11:25:00.000Z,91,132,229,352
2023-07-23T11:30:00.000Z,60,142,289,320
2023-07-23T11:35:00.000Z,14,149,261,343
2023-07-23T11:40:00.000Z,47,128,300,378
2023-07-23T11:45:00.000Z,99,130,209,311
2023-07-23T11:50:00.000Z,25,149,233,371
2023-07-23T11:55:00.000Z,87,187,214,344
2023-07-23T12:00:00.000Z,23,193,276,360
2023-07-23T12:05:00.000Z,18,156,253,362
2023-07-23T12:10:00.000Z,56,151,224,382
2023-07-23T12:15:00.000Z,6,156,247,327
2023-07-23T12:20:00.000Z,86,130,235,316
2023-07-23T12:25:00.000Z,45,135,293,336
2023-07-23T12:30:00.000Z,34,185,255,325
2023-07-23T12:35:00.000Z,0,143,283,315
2023-07-23T12:40:00.000Z,9,182,297,319
2023-07-23T12:45:00.000Z,86,104,224,389
2023-07-23T12:50:00.000Z,20,152,288,309
2023-07-23T12:55:00.000Z,94,110,212,354
2023-07-23T13:00:00.000Z,18,122,266,379
2023-07-23T13:05:00.000Z,88,162,252,327
2023-07-23T13:10:00.000Z,71,129,290,390
2023-07-23T13:15:00.000Z,3,135,221,348
2023-07-23T13:20:00.000Z,16,173,293,301
2023-07-23T13:25:00.000Z,59,153,269,333
2023-07-23T13:30:00.000Z,39,130,268,359
2023-07-23T13:35:00.000Z,8,100,246,347
2023-07-23T13:40:00.000Z,86,158,213,316
2023-07-23T13:45:00.000Z,86,114,285,365
2023-07-23T13:50:00.000Z,8,174,233,380
2023-07-23T13:55:00.000Z,71,186,221,369
2023-07-23T14:00:00.000Z,8,199,274,342
2023-07-23T14:05:00.000Z,90,153,201,400
2023-07-23T14:10:00.000Z,3,142,277,348
2023-07-23T14:15:00.000Z,51,115,291,347
2023-07-23T14:20:00.000Z,14,150,244,400
2023-07-23T14:25:00.000Z,84,114,296,347
2023-07-23T14:30:00.000Z,91,196,281,359
2023-07-23T14:35:00.000Z,73,190,259,364
2023-07-23T14:40:00.000Z,13,181,208,384
2023-07-23T14:45:00.000Z,77,179,296,338
2023-07-23T14:50:00.000Z,39,140,265,342
2023-07-23T14:55:00.000Z,6,162,241,379
2023-07-23T15:00:00.000Z,63,155,209,344
2023-07-23T15:05:00.000Z,29,198,298,320
2023-07-23T15:10:00.000Z,33,177,283,323
2023-07-23T15:15:00.000Z,73,189,223,321
2023-07-23T15:20:00.000Z,40,191,256,332
2023-07-23T15:25:00.000Z,10,101,291,326
2023-07-23T15:30:00.000Z,9,192,278,307
2023-07-23T15:35:00.000Z,99,144,225,313
2023-07-23T15:40:00.000Z,75,125,296,356
2023-07-23T15:45:00.000Z,54,196,264,390
2023-07-23T15:50:00.000Z,11,109,268,369
2023-07-23T15:55:00.000Z,73,169,230,386
2023-07-23T16:00:00.000Z,76,126,248,383
2023-07-23T16:05:00.000Z,63,114,200,337
2023-07-23T16:10:00.000Z,32,133,234,397
2023-07-23T16:15:00.000Z,16,142,267,396
2023-07-23T16:20:00.000Z,98,153,278,356
2023-07-23T16:25:00.000Z,10,193,275,396
2023-07-23T16:30:00.000Z,5,189,286,375
2023-07-23T16:35:00.000Z,78,100,213,330
2023-07-23T16:40:00.000Z,16,165,208,375
2023-07-23T16:45:00.000Z,71,190,255,309
2023-07-23T16:50:00.000Z,25,137,233,367
2023-07-23T16:55:00.000Z,4,154,274,352
2023-07-23T17:00:00.000Z,96,103,215,371
2023-07-23T17:05:00.000Z,38,177,271,397
2023-07-23T17:10:00.000Z,80,178,243,386
2023-07-23T17:15:00.000Z,14,122,229,309
2023-07-23T17:20:00.000Z,57,172,222,350
2023-07-23T17:25:00.000Z,49,156,208,399
2023-07-23T17:30:00.000Z,1,132,269,393
2023-07-23T17:35:00.000Z,21,170,238,346
2023-07-23T17:40:00.000Z,84,143,290,379
2023-07-23T17:45:00.000Z,34,168,293,373
2023-07-23T17:50:00.000Z,76,132,282,307
2023-07-23T17:55:00.000Z,11,194,286,379
2023-07-23T18:00:00.000Z,75,152,258,313
2023-07-23T18:05:00.000Z,79,105,264,377
2023-07-23T18:10:00.000Z,77,168,229,354
2023-07-23T18:15:00.000Z,95,141,203,303
2023-07-23T18:20:00.000Z,8,116,264,329
2023-07-23T18:25:00.000Z,20,121,299,322
2023-07-23T18:30:00.000Z,18,145,217,389
2023-07-23T18:35:00.000Z,16,112,224,314
2023-07-23T18:40:00.000Z,63,130,233,300
2023-07-23T18:45:00.000Z,15,140,286,394
2023-07-23T18:50:00.000Z,55,155,265,317
2023-07-23T18:55:00.000Z,82,159,261,342
2023-07-23T19:00:00.000Z,100,118,228,325
2023-07-23T19:05:00.000Z,52,107,241,332
2023-07-23T19:10:00.000Z,87,191,210,343
2023-07-23T19:15:00.000Z,35,159,279,382
2023-07-23T19:20:00.000Z,100,109,262,393
2023-07-23T19:25:00.000Z,25,171,207,388
2023-07-23T19:30:00.000Z,47,151,243,362
2023-07-23T19:35:00.000Z,66,150,276,364
2023-07-23T19:40:00.000Z,41,187,251,381
2023-07-23T19:45:00.000Z,38,120,267,400
2023-07-23T19:50:00.000Z,23,148,245,326
2023-07-23T19:55:00.000Z,76,196,282,332
2023-07-23T20:00:00.000Z,63,187,239,386
2023-07-23T20:05:00.000Z,65,123,289,308
2023-07-23T20:10:00.000Z,2,199,258,369
2023-07-23T20:15:00.000Z,70,150,261,396
2023-07-23T20:20:00.000Z,70,148,242,336
2023-07-23T20:25:00.000Z,30,188,276,340
2023-07-23T20:30:00.000Z,0,109,202,306
2023-07-23T20:35:00.000Z,8,137,205,313
2023-07-23T20:40:00.000Z,9,142,295,380
2023-07-23T20:45:00.000Z,1,118,281,340
2023-07-23T20:50:00.000Z,94,148,268,328
2023-07-23T20:55:00.000Z,33,141,202,322
2023-07-23T21:00:00.000Z,79,169,290,309
2023-07-23T21:05:00.000Z,17,148,206,308
2023-07-23T21:10:00.000Z,89,145,288,339
2023-07-23T21:15:00.000Z,16,100,248,328
2023-07-23T21:20:00.000Z,96,159,220,340
2023-07-23T21:25:00.000Z,5,167,292,354
2023-07-23T21:30:00.000Z,39,150,227,341
2023-07-23T21:35:00.000Z,56,162,294,349
2023-07-23T21:40:00.000Z,6,152,207,323
2023-07-23T21:45:00.000Z,12,142,289,332
2023-07-23T21:50:00.000Z,72,144,288,338
2023-07-23T21:55:00.000Z,90,189,243,392
2023-07-23T22:00:00.000Z,5,102,300,372
2023-07-23T22:05:00.000Z,19,132,212,332
2023-07-23T22:10:00.000Z,52,165,292,306
2023-07-23T22:15:00.000Z,94,155,289,319
2023-07-23T22:20:00.000Z,73,135,265,367
2023-07-23T22:25:00.000Z,79,117,227,327
2023-07-23T22:30:00.000Z,45,191,219,367
2023-07-23T22:35:00.000Z,65,178,207,342
2023-07-23T22:40:00.000Z,55,190,273,383
2023-07-23T22:45:00.000Z,73,152,220,318
2023-07-23T22:50:00.000Z,30,128,265,329
2023-07-23T22:55:00.000Z,32,155,281,372
2023-07-23T23:00:00.000Z,84,145,297,329
2023-07-23T23:05:00.000Z,85,135,207,374
2023-07-23T23:10:00.000Z,86,138,271,309
2023-07-23T23:15:00.000Z,91,161,218,359
2023-07-23T23:20:00.000Z,19,119,241,391
2023-07-23T23:25:00.000Z,81,176,230,341
2023-07-23T23:30:00.000Z,70,145,264,315
2023-07-23T23:35:00.000Z,77,187,261,306
2023-07-23T23:40:00.000Z,37,174,299,326
2023-07-23T23:45:00.000Z,78,133,242,384
2023-07-23T23:50:00.000Z,2,106,269,311
2023-07-23T23:55:00.000Z,13,199,241,392
2023-07-24T00:00:00.000Z,84,156,292,366
2023-07-24T00:05:00.000Z,4,133,275,354
2023-07-24T00:10:00.000Z,26,162,239,319
2023-07-24T00:15:00.000Z,29,115,295,341
2023-07-24T00:20:00.000Z,28,147,291,335
2023-07-24T00:25:00.000Z,0,164,245,368
2023-07-24T00:30:00.000Z,74,136,293,391
2023-07-24T00:35:00.000Z,56,142,239,372
2023-07-24T00:40:00.000Z,52,129,258,337
2023-07-24T00:45:00.000Z,69,188,235,336
2023-07-24T00:50:00.000Z,12,150,228,389
2023-07-24T00:55:00.000Z,43,124,292,344
2023-07-24T01:00:00.000Z,14,165,279,352
2023-07-24T01:05:00.000Z,22,182,278,382
2023-07-24T01:10:00.000Z,77,128,210,391
2023-07-24T01:15:00.000Z,93,170,201,371
2023-07-24T01:20:00.000Z,21,119,253,306
2023-07-24T01:25:00.000Z,77,146,300,337
2023-07-24T01:30:00.000Z,85,181,256,366
2023-07-24T01:35:00.000Z,8,158,243,364
2023-07-24T01:40:00.000Z,17,155,237,370
2023-07-24T01:45:00.000Z,57,168,249,350
2023-07-24T01:50:00.000Z,31,111,216,374
2023-07-24T01:55:00.000Z,47,147,269,323
2023-07-24T02:00:00.000Z,57,104,215,311
2023-07-24T02:05:00.000Z,24,156,271,328
2023-07-24T02:10:00.000Z,28,121,225,381
2023-07-24T02:15:00.000Z,53,179,230,323
2023-07-24T02:20:00.000Z,68,139,248,377
2023-07-24T02:25:00.000Z,70,151,242,330
2023-07-24T02:30:00.000Z,7,187,252,355
2023-07-24T02:35:00.000Z,53,110,291,353
2023-07-24T02:40:00.000Z,62,111,292,310
2023-07-24T02:45:00.000Z,86,110,224,363
2023-07-24T02:50:00.000Z,90,158,268,353
2023-07-24T02:55:00.000Z,73,195,269,373
2023-07-24T03:00:00.000Z,97,167,273,386
2023-07-24T03:05:00.000Z,21,192,255,369
2023-07-24T03:10:00.000Z,51,167,211,343
2023-07-24T03:15:00.000Z,93,107,283,310
2023-07-24T03:20:00.000Z,25,137,234,359
2023-07-24T03:25:00.000Z,76,176,264,342
2023-07-24T03:30:00.000Z,39,103,229,321
2023-07-24T03:35:00.000Z,23,187,200,372
2023-07-24T03:40:00.000Z,43,152,294,337
2023-07-24T03:45:00.000Z,81,165,228,361
2023-07-24T03:50:00.000Z,14,106,223,388
2023-07-24T03:55:00.000Z,89,167,294,311
2023-07-24T04:00:00.000Z,14,136,255,342
2023-07-24T04:05:00.000Z,29,186,213,358
2023-07-24T04:10:00.000Z,64,191,274,378
2023-07-24T04:15:00.000Z,6,195,230,368
2023-07-24T04:20:00.000Z,36,101,299,314
2023-07-24T04:25:00.000Z,1,113,266,314
2023-07-24T04:30:00.000Z,31,198,262,390
2023-07-24T04:35:00.000Z,65,146,206,318
2023-07-24T04:40:00.000Z,81,195,201,373
2023-07-24T04:45:00.000Z,89,190,258,314
2023-07-24T04:50:00.000Z,9,114,294,315
2023-07-24T04:55:00.000Z,72,181,213,394
2023-07-24T05:00:00.000Z,90,176,270,394
2023-07-24T05:05:00.000Z,68,168,200,366
2023-07-24T05:10:00.000Z,66,164,210,332
2023-07-24T05:15:00.000Z,78,200,258,355
2023-07-24T05:20:00.000Z,17,108,256,347
2023-07-24T05:25:00.000Z,31,124,277,330
2023-07-24T05:30:00.000Z,27,164,224,312
2023-07-24T05:35:00.000Z,26,185,287,342
2023-07-24T05:40:00.000Z,69,164,271,381
2023-07-24T05:45:00.000Z,13,154,249,391
2023-07-24T05:50:00.000Z,25,154,204,369
2023-07-24T05:55:00.000Z,9,172,219,350
2023-07-24T06:00:00.000Z,91,105,245,327
2023-07-24T06:05:00.000Z,26,178,272,304
2023-07-24T06:10:00.000Z,65,200,273,318
2023-07-24T06:15:00.000Z,94,182,287,340
2023-07-24T06:20:00.000Z,13,132,211,310
2023-07-24T06:25:00.000Z,74,192,244,376
2023-07-24T06:30:00.000Z,8,162,226,341
2023-07-24T06:35:00.000Z,36,195,248,318
2023-07-24T06:40:00.000Z,53,113,281,366
2023-07-24T06:45:00.000Z,50,161,291,331
2023-07-24T06:50:00.000Z,90,169,280,365
2023-07-24T06:55:00.000Z,10,196,249,330
2023-07-24T07:00:00.000Z,1,102,279,300
2023-07-24T07:05:00.000Z,23,200,293,340
2023-07-24T07:10:00.000Z,38,134,254,346
2023-07-24T07:15:00.000Z,96,128,238,320
2023-07-24T07:20:00.000Z,4,115,215,398
2023-07-24T07:25:00.000Z,16,165,238,391
2023-07-24T07:30:00.000Z,54,159,248,305
2023-07-24T07:35:00.000Z,17,170,242,317
2023-07-24T07:40:00.000Z,54,101,207,375
2023-07-24T07:45:00.000Z,9,144,253,371
2023-07-24T07:50:00.000Z,49,200,242,329
2023-07-24T07:55:00.000Z,51,124,207,368
2023-07-24T08:00:00.000Z,65,197,247,343
2023-07-24T08:05:00.000Z,100,102,216,391
2023-07-24T08:10:00.000Z,24,121,268,352
2023-07-24T08:15:00.000Z,38,140,208,396
2023-07-24T08:20:00.000Z,24,165,241,337
2023-07-24T08:25:00.000Z,68,120,275,305
2023-07-24T08:30:00.000Z,90,116,219,349
2023-07-24T08:35:00.000Z,94,114,265,385
2023-07-24T08:40:00.000Z,68,182,210,302
2023-07-24T08:45:00.000Z,85,138,296,305
2023-07-24T08:50:00.000Z,91,149,219,303
2023-07-24T08:55:00.000Z,48,145,294,398
2023-07-24T09:00:00.000Z,4,157,265,301
2023-07-24T09:05:00.000Z,68,175,216,312
2023-07-24T09:10:00.000Z,67,116,260,350
2023-07-24T09:15:00.000Z,60,138,216,346
2023-07-24T09:20:00.000Z,27,105,228,374
2023-07-24T09:25:00.000Z,94,144,288,300
2023-07-24T09:30:00.000Z,28,128,208,392
2023-07-24T09:35:00.000Z,73,123,241,377
2023-07-24T09:40:00.000Z,79,144,299,303
2023-07-24T09:45:00.000Z,96,133,228,394
2023-07-24T09:50:00.000Z,98,131,271,399
2023-07-24T09:55:00.000Z,92,200,263,334
2023-07-24T10:00:00.000Z,38,136,299,361
2023-07-24T10:05:00.000Z,21,144,207,393
2023-07-24T10:10:00.000Z,6,118,265,371
2023-07-24T10:15:00.000Z,58,194,210,358
2023-07-24T10:20:00.000Z,90,117,293,397
2023-07-24T10:25:00.000Z,98,121,275,349
2023-07-24T10:30:00.000Z,51,100,206,364
2023-07-24T10:35:00.000Z,1,153,257,375
2023-07-24T10:40:00.000Z,38,157,274,368
2023-07-24T10:45:00.000Z,89,191,286,382
2023-07-24T10:50:00.000Z,10,120,277,374
2023-07-24T10:55:00.000Z,18,102,262,398
2023-07-24T11:00:00.000Z,84,149,298,307
2023-07-24T11:05:00.000Z,60,191,299,329
2023-07-24T11:10:00.000Z,78,108,270,330
2023-07-24T11:15:00.000Z,42,144,282,396
2023-07-24T11:20:00.000Z,31,129,292,334
2023-07-24T11:25:00.000Z,77,159,204,319
2023-07-24T11:30:00.000Z,71,113,266,397
2023-07-24T11:35:00.000Z,51,169,250,363
2023-07-24T11:40:00.000Z,8,107,246,351
2023-07-24T11:45:00.000Z,94,175,231,348
2023-07-24T11:50:00.000Z,13,151,284,367
2023-07-24T11:55:00.000Z,51,199,258,308
2023-07-24T12:00:00.000Z,87,119,208,301
2023-07-24T12:05:00.000Z,38,193,203,369
2023-07-24T12:10:00.000Z,31,129,213,390
2023-07-24T12:15:00.000Z,18,114,266,341
2023-07-24T12:20:00.000Z,64,109,206,334
2023-07-24T12:25:00.000Z,5,111,292,364
2023-07-24T12:30:00.000Z,14,184,262,315
2023-07-24T12:35:00.000Z,18,127,257,368
2023-07-24T12:40:00.000Z,64,129,254,344
2023-07-24T12:45:00.000Z,74,195,225,344
2023-07-24T12:50:00.000Z,15,184,257,375
2023-07-24T12:55:00.000Z,55,171,231,317
2023-07-24T13:00:00.000Z,96,183,228,362
2023-07-24T13:05:00.000Z,6,134,240,319
2023-07-24T13:10:00.000Z,82,104,283,394
2023-07-24T13:15:00.000Z,45,173,260,387
2023-07-24T13:20:00.000Z,87,180,209,384
2023-07-24T13:25:00.000Z,24,170,271,330
2023-07-24T13:30:00.000Z,74,199,207,398
2023-07-24T13:35:00.000Z,38,142,220,384
2023-07-24T13:40:00.000Z,87,166,218,343
2023-07-24T13:45:00.000Z,60,162,297,386
2023-07-24T13:50:00.000Z,88,115,218,335
2023-07-24T13:55:00.000Z,47,135,221,328
2023-07-24T14:00:00.000Z,50,185,240,311
2023-07-24T14:05:00.000Z,32,178,229,317
2023-07-24T14:10:00.000Z,72,121,215,318
2023-07-24T14:15:00.000Z,41,102,235,312
2023-07-24T14:20:00.000Z,40,193,224,372
2023-07-24T14:25:00.000Z,16,186,295,394
2023-07-24T14:30:00.000Z,53,110,298,390
2023-07-24T14:35:00.000Z,42,114,215,333
2023-07-24T14:40:00.000Z,71,185,203,354
2023-07-24T14:45:00.000Z,16,158,296,335
2023-07-24T14:50:00.000Z,88,151,252,390
2023-07-24T14:55:00.000Z,65,183,273,304
2023-07-24T15:00:00.000Z,8,189,241,353
2023-07-24T15:05:00.000Z,43,170,240,396
2023-07-24T15:10:00.000Z,13,124,279,389
2023-07-24T15:15:00.000Z,92,144,287,301
2023-07-24T15:20:00.000Z,52,101,230,326
2023-07-24T15:25:00.000Z,75,183,262,382
2023-07-24T15:30:00.000Z,29,112,276,307
2023-07-24T15:35:00.000Z,88,181,239,323
2023-07-24T15:40:00.000Z,94,124,274,307
2023-07-24T15:45:00.000Z,62,100,299,350
2023-07-24T15:50:00.000Z,84,181,234,380
2023-07-24T15:55:00.000Z,91,159,261,376
